"user_id","user_first_name","user_last_name","user_email","user_mobile_number","user_password","user_membership_status","address_id","address_country","address_state","address_city","address_postcode","address_type","category_name","category_description","category_id","delivery_datetime","delivery_id","delivery_status","delivery_type","order_datetime","order_detail_id","order_price","order_qty","order_status","payment_status","payment_amount","payment_datetime","payment_id","payment_method","product_average_star_ratings","product_brand","product_code","product_description","product_dimensions","product_id","product_name","product_price","product_published_datetime","product_reviews","product_stock","product_weight","seller_address","seller_delivery_method","seller_id","seller_name","shipper_company","shipper_contact","shipper_id"
"107353","Chelsea","De Malchar","cdemalchar2t@microsoft.com","(650) 5693084","nR2(boaOZJYGaQ","Not Prime",569780,"United States","California","Mountain View",94042,"Residential","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-05-22 11:18:51.093818,1921,"Delivered","Standard",2023-05-08 21:24:37.052459,4878,1898.48,8,"Delivered","paid",1898.48,2023-05-09 09:16:22.414486,2508,"PayPal",2.3597725359723,"Brand G",1095,"RMbHi2s3ob","10x5x6 inches",2542,"CGOIR",237.31,2023-04-28,60,316,7.23,"Seller Address 63","Pickup",8910,"Seller ASeller PSeller E","Shipper E",4544639569,8410
"107353","Chelsea","De Malchar","cdemalchar2t@microsoft.com","(650) 5693084","nR2(boaOZJYGaQ","Not Prime",569780,"United States","California","Mountain View",94042,"Residential","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-10-02 15:09:40.278023,2879,"Delivered","Pickup",2023-09-28 13:46:53.494282,7081,1449.55,5,"Delivered","paid",1449.55,2023-09-30 10:37:32.72611,1233,"Credit Card",1.58890174422413,"Brand D",4706,"3LjSKDvnCL","9x8x8 inches",4424,"LVZFG",289.91,2023-09-11,58,398,27.46,"Seller Address 55","Courier",6299,"Seller ISeller SSeller N","Shipper B",2360814240,8919
"107353","Chelsea","De Malchar","cdemalchar2t@microsoft.com","(650) 5693084","nR2(boaOZJYGaQ","Not Prime",569780,"United States","California","Mountain View",94042,"Residential","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-02-09 12:29:13.172265,4519,"Delivered","Same-Day",2023-02-01 02:49:08.769334,5458,221.04,1,"Delivered","paid",221.04,2023-02-01 14:09:42.694137,2911,"PayPal",3.46969194244593,"Brand G",5160,"IOOcHswK7P","6x6x1 inches",1203,"ZTNVR",221.04,2023-02-01,60,856,45.49,"Seller Address 40","Standard Shipping",6571,"Seller TSeller NSeller A","Shipper H",2351070196,4716
"107447","Terence","Schiementz","tschiementzf8@springer.com","(302) 8109610","yE7?(U(/p&x2`C","Prime",889371,"United States","Delaware","Newark",19714,"Business","Shoes & Jewelry","A variety of shoes, jewelry including rings, necklaces, bracelets, and earrings are available in this category.",5,2023-12-06 20:19:05.335423,3874,"Delivered","Pickup",2023-11-25 00:21:45.938119,3810,3143.44,8,"Delivered","paid",3143.44,2023-11-26 06:13:56.975686,8908,"Debit Card",3.68727912846953,"Brand G",5560,"aPGU1VQelH","10x5x9 inches",7090,"ICPAU",392.93,2023-11-16,55,571,45.06,"Seller Address 73","Courier",8168,"Seller YSeller YSeller H","Shipper H",1847009695,5451
"107447","Terence","Schiementz","tschiementzf8@springer.com","(302) 8109610","yE7?(U(/p&x2`C","Prime",889371,"United States","Delaware","Newark",19714,"Business","Shoes & Jewelry","A variety of shoes, jewelry including rings, necklaces, bracelets, and earrings are available in this category.",5,2023-10-11 20:43:26.537173,9379,"Delivered","Express",2023-10-03 20:38:08.51691,9654,217.7,10,"Delivered","paid",217.7,2023-10-05 11:40:13.218608,4536,"Debit Card",2.16489971801639,"Brand C",8151,"aX5mUIPC9m","2x3x9 inches",8913,"AYDTE",21.77,2023-09-24,59,596,38.41,"Seller Address 42","Standard Shipping",3105,"Seller OSeller ESeller W","Shipper D",3502339398,5935
"107447","Terence","Schiementz","tschiementzf8@springer.com","(302) 8109610","yE7?(U(/p&x2`C","Prime",889371,"United States","Delaware","Newark",19714,"Business","Shoes & Jewelry","A variety of shoes, jewelry including rings, necklaces, bracelets, and earrings are available in this category.",5,2023-03-30 07:31:16.794896,2043,"Delivered","Standard",2023-03-16 20:38:46.549655,5854,2380.63,7,"Delivered","paid",2380.63,2023-03-18 06:11:44.666667,9047,"Debit Card",2.86022842023522,"Brand H",3744,"r1cSFI1at6","6x5x6 inches",1339,"GPCAE",340.09,2023-03-10,51,899,44.55,"Seller Address 1","Pickup",5281,"Seller PSeller SSeller R",NA,NA,2128
"108616","Mic","Windham","mwindhamae@alibaba.com","(253) 7347848","cR2*}""E393Ar","Prime",380840,"United States","Washington","Tacoma",81234,"Business","Clothing","Apparel for men, women, and children are available in this category.",2,2023-08-23 23:51:14.990878,8751,"Delivered","Express",2023-08-16 14:46:36.219809,3759,1996.6,4,"Delivered","paid",1996.6,2023-08-18 03:18:06.876724,5750,"Credit Card",2.10998500604182,"Brand B",1889,"ybmT10HG9C","10x7x6 inches",5194,"FTALW",499.15,2023-07-27,75,907,46.44,"Seller Address 74","Standard Shipping",2408,"Seller VSeller USeller B","Shipper B",1443798269,6574
"108638","Alexia","O'Fallon","aofallonnc@live.com","(229) 7704001","xX4#?JW\94$x'WQn","Prime",373715,"United States","Georgia","Valdosta",31605,"Residential","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-02-20 21:46:35.365506,1506,"Delivered","Standard",2023-02-19 02:38:10.623719,4896,2821.02,6,"Delivered","paid",2821.02,2023-02-21 14:01:50.785311,3505,"PayPal",4.70934332534671,"Brand I",3756,"SKld4cyDE1","3x2x6 inches",6628,"CQSNH",470.17,2023-01-29,29,760,15.67,"Seller Address 16","Courier",8926,"Seller XSeller DSeller N","Shipper G",3626858523,4693
"108638","Alexia","O'Fallon","aofallonnc@live.com","(229) 7704001","xX4#?JW\94$x'WQn","Prime",373715,"United States","Georgia","Valdosta",31605,"Residential","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-09-07 02:59:14.249172,8491,"Delivered","Pickup",2023-08-28 00:41:09.051585,9037,3998.16,9,"Delivered","paid",3998.16,2023-08-29 21:14:54.636165,3713,"Credit Card",3.67833439540118,"Brand E",8070,"7B9nJdz8qS","10x7x2 inches",7970,"BTHIW",444.24,2023-08-18,84,941,0.2,"Seller Address 38","Standard Shipping",3370,"Seller ISeller LSeller E","Shipper C",4136571811,6863
"108638","Alexia","O'Fallon","aofallonnc@live.com","(229) 7704001","xX4#?JW\94$x'WQn","Prime",373715,"United States","Georgia","Valdosta",31605,"Residential","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-06-05 00:47:05.050881,4020,"Delivered","Standard",2023-05-24 16:57:51.322458,9163,487.05,5,"Delivered","paid",487.05,2023-05-27 05:47:59.308657,9978,"Debit Card",2.76996199507266,"Brand B",7201,"ecuedFekJb","8x5x6 inches",4433,"MBEJE",97.41,2023-05-15,30,925,42.09,"Seller Address 17","Pickup",1757,"Seller NSeller CSeller G","Shipper A",7550951943,9918
"109360","Leonanie","Burnage","lburnageb7@mail.ru","(918) 8272434","dB7&cW1W>M","Prime",472870,"United States","Oklahoma","Tulsa",74193,"Business","Clothing","Apparel for men, women, and children are available in this category.",2,2023-09-26 13:37:57.851763,8873,"Delivered","Pickup",2023-09-21 10:36:55.120822,4176,394.06,2,"Delivered","paid",394.06,2023-09-22 18:16:22.655101,2345,"Debit Card",4.45653901994228,"Brand F",3780,"0U12zTa6e8","6x6x4 inches",2236,"KLTIX",197.03,2023-09-11,81,40,46.69,"Seller Address 59","Standard Shipping",3188,"Seller ISeller PSeller Y","Shipper B",1066049067,4323
"109360","Leonanie","Burnage","lburnageb7@mail.ru","(918) 8272434","dB7&cW1W>M","Prime",472870,"United States","Oklahoma","Tulsa",74193,"Business","Clothing","Apparel for men, women, and children are available in this category.",2,2023-06-07 05:26:11.440575,4249,"Delivered","Same-Day",2023-05-30 14:16:54.317224,4541,784.44,2,"Delivered","paid",784.44,2023-06-01 08:00:43.151137,1258,"PayPal",3.68757814355195,"Brand I",8293,"u4TeleO9mN","9x2x1 inches",6315,"RBLCY",392.22,2023-05-07,82,493,29.26,"Seller Address 10","Courier",9021,"Seller JSeller LSeller P","Shipper J",3986044569,7559
"117701","Tobiah","Birtle","tbirtle9y@typepad.com","(815) 9060882","iF4||QCeS0","Prime",196520,"United States","Illinois","Rockford",61105,"Other","Clothing","Apparel for men, women, and children are available in this category.",2,2023-05-27 16:52:32.02946,5976,"Delivered","Pickup",2023-05-20 18:00:36.135833,6103,489.9,2,"Delivered","paid",489.9,2023-05-22 22:23:47.190093,9308,"Debit Card",3.17780525609851,"Brand E",8674,"jSU2H8K1uZ","7x7x5 inches",1196,"DHHKR",244.95,2023-05-14,74,136,27,"Seller Address 15","Pickup",9228,"Seller BSeller BSeller O","Shipper F",4401263127,2659
"117701","Tobiah","Birtle","tbirtle9y@typepad.com","(815) 9060882","iF4||QCeS0","Prime",196520,"United States","Illinois","Rockford",61105,"Other","Clothing","Apparel for men, women, and children are available in this category.",2,2023-08-14 04:19:43.391033,9184,"Delivered","Express",2023-08-10 21:44:42.120797,2373,477,9,"Delivered","paid",477,2023-08-12 09:10:37.831523,6262,"PayPal",2.41692315600812,"Brand A",7458,"bltMhLnu4I","7x5x4 inches",3137,"NRHWW",53,2023-08-02,61,672,7.21,"Seller Address 79","Standard Shipping",5980,"Seller TSeller BSeller Y","Shipper J",4479271502,8657
"117701","Tobiah","Birtle","tbirtle9y@typepad.com","(815) 9060882","iF4||QCeS0","Prime",196520,"United States","Illinois","Rockford",61105,"Other","Clothing","Apparel for men, women, and children are available in this category.",2,2023-03-22 00:37:49.519173,1059,"Delivered","Standard",2023-03-08 15:52:34.749696,7444,405.1,1,"Delivered","paid",405.1,2023-03-10 22:54:06.999313,8266,"PayPal",3.61622298974544,"Brand H",7134,"hHQ0LdsB0y","9x2x2 inches",3514,"EPOXK",405.1,2023-02-19,64,877,1.29,"Seller Address 87","Standard Shipping",1741,"Seller VSeller TSeller X","Shipper G",3660131187,4531
"122029","Hermione","MacDiarmond","hmacdiarmond8t@dot.gov","(319) 7529880","xU2>LQw&0ghH&<","Prime",879895,"United States","Iowa","Cedar Rapids",52410,"Business","Electronics","This category includes products like smartphones, laptops, cameras, televisions, headphones, and other electronic gadgets.",4,2023-07-15 14:53:47.335294,7189,"Delivered","Pickup",2023-07-12 22:37:52.837588,3129,189.6,3,"Delivered","paid",189.6,2023-07-15 10:35:33.71539,1361,"PayPal",2.1218151235953,"Brand F",3524,"V5yewfX3IA","3x1x4 inches",5322,"IWAFO",63.2,2023-06-16,10,798,21.34,"Seller Address 49","Standard Shipping",8628,"Seller RSeller WSeller X","Shipper I",2272649150,1281
"122029","Hermione","MacDiarmond","hmacdiarmond8t@dot.gov","(319) 7529880","xU2>LQw&0ghH&<","Prime",879895,"United States","Iowa","Cedar Rapids",52410,"Business","Electronics","This category includes products like smartphones, laptops, cameras, televisions, headphones, and other electronic gadgets.",4,2023-04-15 08:27:10.573788,6596,"Delivered","Express",2023-04-02 06:38:17.804636,5520,2785.23,9,"Delivered","paid",2785.23,2023-04-04 12:48:38.602415,9842,"PayPal",1.14000623952597,"Brand I",5917,"HSLhGUmqSe","8x10x9 inches",9050,"TAVVN",309.47,2023-03-20,33,895,12.23,"Seller Address 87","Courier",3821,"Seller ZSeller RSeller J","Shipper C",8913737126,7213
"122029","Hermione","MacDiarmond","hmacdiarmond8t@dot.gov","(319) 7529880","xU2>LQw&0ghH&<","Prime",879895,"United States","Iowa","Cedar Rapids",52410,"Business","Electronics","This category includes products like smartphones, laptops, cameras, televisions, headphones, and other electronic gadgets.",4,2023-02-04 10:58:40.881895,8674,"Delivered","Standard",2023-01-21 11:30:05.888146,3625,2343.6,6,"Delivered","paid",2343.6,2023-01-23 01:39:41.422012,9709,"PayPal",4.06562037114054,"Brand C",5280,"BzMdRBbRRC","9x8x9 inches",4978,"ITKLS",390.6,2023-01-15,22,244,25.98,"Seller Address 5","Courier",6837,"Seller MSeller PSeller X","Shipper E",7959570092,3516
"122611","Legra","Shepherdson","lshepherdsonn7@rediff.com","(410) 1646322","xL7~6l{PV","Prime",247295,"United States","Maryland","Baltimore",3743,"Residential","Electronics","This category includes products like smartphones, laptops, cameras, televisions, headphones, and other electronic gadgets.",4,2023-11-12 16:53:05.256538,9493,"Delivered","Pickup",2023-11-02 09:18:17.757876,1639,1179.88,4,"Delivered","paid",1179.88,2023-11-03 13:49:59.708419,1489,"Debit Card",4.02029710169882,"Brand I",2660,"kGByxEpsSO","4x2x9 inches",7892,"PIUDE",294.97,2023-10-29,98,236,17.26,"Seller Address 80","Standard Shipping",5862,"Seller ZSeller QSeller A","Shipper E",6696177024,5611
"122976","Chastity","Danielsohn","cdanielsohnpf@ocn.ne.jp","(248) 1117356","oJ2?\UkEAcr","Prime",278557,"United States","Michigan","Farmington",48335,"Business","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-07-16 21:22:56.894765,7336,"Delivered","Express",2023-07-09 07:50:47.093497,4418,3043.52,8,"Delivered","paid",3043.52,2023-07-09 10:39:40.79164,9549,"Credit Card",1.4574629617855,"Brand E",2336,"bgmhld5X57","3x10x2 inches",5082,"QITGN",380.44,2023-06-18,32,839,19.98,"Seller Address 25","Express Shipping",9935,"Seller QSeller ASeller J","Shipper D",1584823196,9831
"122976","Chastity","Danielsohn","cdanielsohnpf@ocn.ne.jp","(248) 1117356","oJ2?\UkEAcr","Prime",278557,"United States","Michigan","Farmington",48335,"Business","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-07-03 00:26:33.227649,1939,"Delivered","Standard",2023-06-26 16:56:36.069959,8418,364.51,1,"Delivered","paid",364.51,2023-06-29 16:36:38.182974,6135,"PayPal",3.56700143869966,"Brand G",3263,"LNDGUMMRXd","6x6x9 inches",2785,"KPWWM",364.51,2023-05-31,57,298,45.9,"Seller Address 100","Pickup",2348,"Seller FSeller ASeller W","Shipper B",9855084569,6704
"122976","Chastity","Danielsohn","cdanielsohnpf@ocn.ne.jp","(248) 1117356","oJ2?\UkEAcr","Prime",278557,"United States","Michigan","Farmington",48335,"Business","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-03-24 16:15:55.874343,9111,"Delivered","Pickup",2023-03-12 20:02:17.198183,7680,2690.28,9,"Delivered","paid",2690.28,2023-03-14 03:54:33.339638,1927,"Credit Card",2.21697918605059,"Brand C",8127,"dRV3CoBAvB","6x3x8 inches",2776,"WFNXY",298.92,2023-02-17,50,599,18.25,"Seller Address 14","Courier",8607,"Seller TSeller ASeller X","Shipper E",1185228424,7921
"126077","Ollie","Scafe","oscafek6@google.nl","(805) 8071720","lR9""mI.c","Prime",230621,"United States","California","Simi Valley",66685,"Residential","Clothing","Apparel for men, women, and children are available in this category.",2,2023-02-18 09:10:35.333709,8463,"Delivered","Express",2023-02-15 21:51:55.929347,6672,314.24,1,"Delivered","paid",314.24,2023-02-17 12:54:20.344758,4024,"Debit Card",3.30784391332418,"Brand H",3897,"Hr3pnCBHR6","9x10x3 inches",3258,"IXHIJ",314.24,2023-02-12,47,270,48.17,"Seller Address 63","Express Shipping",5770,"Seller WSeller BSeller W","Shipper J",1960223894,5887
"127416","Christopher","Ivkovic","civkovic8m@comcast.net","(256) 4147557","fC7?s2Mm""U","Prime",490017,"United States","Alabama","Anniston",11378,"Residential","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,NA,5140,"Pending","Standard",2023-12-25 23:37:53.707657,8026,322.8,4,"Processing","paid",322.8,2023-12-26 07:45:16.626953,7390,"Credit Card",4.27573852706701,"Brand E",7343,"gEA2NjZPjV","10x10x1 inches",8332,"MREEX",80.7,2023-12-01,86,646,42.56,"Seller Address 9","Express Shipping",2296,"Seller OSeller MSeller J","Shipper B",4865819661,6792
"127915","Kathrine","Sturney","ksturneylk@wufoo.com","(903) 2525405","xV2?J39M@""JaX","Prime",883166,"United States","Texas","Tyler",75799,"Other","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-06-01 05:27:21.165302,3152,"Delivered","Standard",2023-05-31 04:22:39.375635,2439,825.03,3,"Delivered","paid",825.03,2023-06-03 01:13:24.404093,7238,"PayPal",1.13620047550648,"Brand F",8846,"cLBNyibGY8","5x6x6 inches",7552,"GHGZX",275.01,2023-05-18,75,226,39.9,"Seller Address 30","Pickup",2652,"Seller USeller ZSeller J","Shipper G",8320583414,7443
"127915","Kathrine","Sturney","ksturneylk@wufoo.com","(903) 2525405","xV2?J39M@""JaX","Prime",883166,"United States","Texas","Tyler",75799,"Other","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-10-30 16:48:23.961986,9327,"Delivered","Express",2023-10-26 13:42:15.737751,9101,1562.4,4,"Delivered","paid",1562.4,2023-10-27 01:16:34.190792,8073,"Credit Card",1.79330858122557,"Brand B",7642,"2y2IfBmdE3","2x5x3 inches",8893,"QZFPF",390.6,2023-10-22,63,401,26.39,"Seller Address 66","Courier",7442,"Seller ZSeller QSeller L","Shipper B",2674121865,5517
"127915","Kathrine","Sturney","ksturneylk@wufoo.com","(903) 2525405","xV2?J39M@""JaX","Prime",883166,"United States","Texas","Tyler",75799,"Other","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-02-21 21:11:40.940938,3625,"Delivered","Same-Day",2023-02-09 00:59:48.992,8853,2703.3,10,"Delivered","paid",2703.3,2023-02-09 05:09:36.909377,1241,"Credit Card",3.93777142837644,"Brand F",2422,"8FiwNX75IJ","4x4x6 inches",2708,"XHQDI",270.33,2023-01-25,38,291,39.15,"Seller Address 36","Courier",2704,"Seller MSeller OSeller T",NA,NA,2163
"128323","Sonnnie","Plessing","splessingp5@dell.com","(916) 6655075","rV2'nW&@!trSn","Prime",489797,"United States","California","Sacramento",40057,"Business","Shoes & Jewelry","A variety of shoes, jewelry including rings, necklaces, bracelets, and earrings are available in this category.",5,2023-11-15 07:42:52.695588,6673,"Delivered","Pickup",2023-11-02 01:54:43.461759,1072,2500.8,6,"Delivered","paid",2500.8,2023-11-02 10:22:50.414259,5840,"PayPal",3.78195614181459,"Brand G",3202,"8vGEuhPGiX","10x4x8 inches",9034,"JWDHI",416.8,2023-10-18,81,276,44.57,"Seller Address 94","Express Shipping",3105,"Seller ESeller QSeller N","Shipper E",1051055591,3943
"130444","Rosalynd","Wadforth","rwadforthl0@berkeley.edu","(419) 2448110","lG6*=_lXx~v4123Y","Not Prime",771739,"United States","Ohio","Toledo",43666,"Business","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-12-05 01:12:18.881616,1857,"Delivered","Pickup",2023-11-28 02:41:34.02177,1344,2681.82,9,"Delivered","paid",2681.82,2023-11-28 15:19:15.005182,3646,"Credit Card",2.66282048262656,"Brand E",4609,"RKZUzi930E","1x3x4 inches",2954,"KJKBE",297.98,2023-11-04,47,165,16.83,"Seller Address 16","Standard Shipping",2177,"Seller YSeller NSeller O",NA,NA,8884
"130444","Rosalynd","Wadforth","rwadforthl0@berkeley.edu","(419) 2448110","lG6*=_lXx~v4123Y","Not Prime",771739,"United States","Ohio","Toledo",43666,"Business","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-12-09 17:27:31.561745,1589,"Delivered","Same-Day",2023-11-26 12:54:30.1059,1104,1618.16,4,"Delivered","paid",1618.16,2023-11-27 17:18:40.866736,7707,"Debit Card",2.18351347837597,"Brand B",6627,"4ePbAzATls","6x7x5 inches",1609,"BRXRP",404.54,2023-10-31,24,543,34.31,"Seller Address 69","Express Shipping",5200,"Seller RSeller YSeller I","Shipper B",8685533346,4123
"130444","Rosalynd","Wadforth","rwadforthl0@berkeley.edu","(419) 2448110","lG6*=_lXx~v4123Y","Not Prime",771739,"United States","Ohio","Toledo",43666,"Business","Books","This category encompasses a vast collection of books including fiction, non-fiction, textbooks, children's books, and more.",3,2023-02-03 12:56:08.776236,8848,"Delivered","Express",2023-01-28 12:02:07.715582,8590,2557.68,6,"Delivered","paid",2557.68,2023-01-30 15:57:06.908952,4970,"PayPal",3.29390716832131,"Brand H",1518,"BOQRvHEiFF","10x7x8 inches",8388,"JJDIK",426.28,2023-01-02,62,447,5.1,"Seller Address 63","Express Shipping",3159,"Seller PSeller GSeller A","Shipper I",4856258167,8699
